Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
35.0	Adapt35	Accu-Tech	http://www.accu-tech.com	Telecommunications	$250 - 500M	Alpharetta,  Georgia, United States	http://www.accu-tech.com	250 - 1000	Accu-Tech was founded in 1984 and is located at 11350 Old Roswell Road Suite 100,Alpharetta, Georgia,United States. Accu-Tech has an estimated 250 - 1000 employees and an estimated annual revenue of more than $250 - 500M. Adapt has contact details of 288 people working at Accu-Tech which includes  This includes . You can visit Accu-Tech website	{name:Brian Michel,title:President,email:b*****@accu-tech.com,firstName:Brian,lastName:Michel,companyName:null,seoPath:brian-michel/903038247,phone:null},{name:Brian Brown,title:Vice President of Marketing,email:b*****@accu-tech.com,firstName:Brian,lastName:Brown,companyName:null,seoPath:brian-brown/731324249,phone:null},{name:Daniel Palinkas,title:Regional Vice President-NorthEast,email:d*****@accu-tech.com,firstName:Daniel,lastName:Palinkas,companyName:null,seoPath:daniel-palinkas/243022546,phone:null},{name:Alison Santoro,title:Vice President Finance, Chief Financial Officer,email:a*****@accu-tech.com,firstName:Alison,lastName:Santoro,companyName:null,seoPath:alison-santoro/498933896,phone:null},{name:Adam Lassiter,title:Vice President Sales - Atlanta, Ga,email:a*****@accu-tech.com,firstName:Adam,lastName:Lassiter,companyName:null,seoPath:adam-lassiter/984296274,phone:+1******20},{name:John Burkey,title:Vice President Supplier Management,email:j*****@accu-tech.com,firstName:John,lastName:Burkey,companyName:null,seoPath:john-burkey/260045617,phone:null},{name:Keith Hopkins,title:Vice President - Strategic Accounts, Global Hyperscale/Data Center, Global System Integrators,email:k*****@accu-tech.com,firstName:Keith,lastName:Hopkins,companyName:null,seoPath:keith-hopkins/201167030,phone:null},{name:Butch Flynt,title:Vice President Low Voltage Solutions,email:b*****@accu-tech.com,firstName:Butch,lastName:Flynt,companyName:null,seoPath:butch-flynt/838797229,phone:null},{name:Andy Curl,title:Regional Vice President, Central Region,email:a*****@accu-tech.com,firstName:Andy,lastName:Curl,companyName:null,seoPath:andy-curl/488709850,phone:null}
36.0	Adapt36	AccuAir, Inc.	http://www.accuaironline.com	Telecommunications	$0 - 1M	Apopka, Florida, United States	http://www.accuaironline.com	0 - 25	AccuAir, Inc. was founded in 1987 and is located at 2900 Orange Avenue Suite 130,Apopka,Florida,United States. AccuAir, Inc. has an estimated 0 - 25 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 3 people working at AccuAir, Inc. which includes  This includes . You can visit AccuAir, Inc. website	{name:Kristen Knight,title:President,email:k*****@accuaironline.com,firstName:Kristen,lastName:Knight,companyName:null,seoPath:kristen-knight/934098380,phone:null},{name:Greg Duggan,title:General Manager,email:g*****@accuaironline.com,firstName:Greg,lastName:Duggan,companyName:null,seoPath:greg-duggan/277327298,phone:null},{name:Penny Anderson,title:Sales,email:p*****@accuaironline.com,firstName:Penny,lastName:Anderson,companyName:null,seoPath:penny-anderson/110774811,phone:null}
38.0	Adapt38	Accurate Connections, Inc.	http://www.accurateconnections.com	Telecommunications	$0 - 1M	Carrollton, Texas, United States	http://www.accurateconnections.com	25 - 100	Accurate Connections, Inc. was founded in 2003 and is located at 1321 Valwood Parkway Suite 670,Carrollton,Texas,United States. Accurate Connections, Inc. has an estimated 25 - 100 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 14 people working at Accurate Connections, Inc. which includes  This includes . You can visit Accurate Connections, Inc. website	{name:Nikkesh Chawla,title:Owner,email:n*****@accurateconnections.com,firstName:Nikkesh,lastName:Chawla,companyName:null,seoPath:nikkesh-chawla/620160712,phone:+1******00},{name:Frank Li,title:New Product Development and Production Manager,email:f*****@accurateconnections.com,firstName:Frank,lastName:Li,companyName:null,seoPath:frank-li/94726235,phone:+1******00},{name:Terrica Arnold,title:Account Manager,email:t*****@accurateconnections.com,firstName:Terrica,lastName:Arnold,companyName:null,seoPath:terrica-arnold/31250257,phone:+1******00},{name:Forrest Nelson,title:Account Manager-Outside Sales,email:f*****@accurateconnections.com,firstName:Forrest,lastName:Nelson,companyName:null,seoPath:forrest-nelson/276612707,phone:+1******00},{name:Tony Sellers,title:Warehouse Manager,email:t*****@accurateconnections.com,firstName:Tony,lastName:Sellers,companyName:null,seoPath:tony-sellers/672155765,phone:+1******00},{name:John Wales,title:Manager,email:j*****@accurateconnections.com,firstName:John,lastName:Wales,companyName:null,seoPath:john-wales/825194252,phone:+1******00},{name:Tino Figueroa,title:Quality Manager,email:t*****@accurateconnections.com,firstName:Tino,lastName:Figueroa,companyName:null,seoPath:tino-figueroa/596586235,phone:+1******00},{name:Terrica Hunt,title:Customer Service Rep/Accountant/Inventory Controls/Warehouse Manager,email:t*****@accurateconnections.com,firstName:Terrica,lastName:Hunt,companyName:null,seoPath:terrica-hunt/619206294,phone:+1******00},{name:Karla Welker,title:Customer Service Representative,email:k*****@accurateconnections.com,firstName:Karla,lastName:Welker,companyName:null,seoPath:karla-welker/7383790,phone:+1******00}
40.0	Adapt40	Accutel	http://www.accutel.com	Telecommunications		Toronto, ON, Canada	http://www.accutel.com	25 - 100	Accutel was founded in 2006 and is located at 530 Kipling Avenue,Toronto,ON,Canada. Accutel has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 10 people working at Accutel which includes  This includes . You can visit Accutel website	{name:Pamala Matthews,title:Account Manager,email:p*****@accutel.com,firstName:Pamala,lastName:Matthews,companyName:null,seoPath:pamala-matthews/303880763,phone:null},{name:Herman Hutson,title:Operations Supervisor,email:h*****@accutel.com,firstName:Herman,lastName:Hutson,companyName:null,seoPath:herman-hutson/332128132,phone:null},{name:Luke Moyer,title:Operations Manager,email:l*****@accutel.com,firstName:Luke,lastName:Moyer,companyName:null,seoPath:luke-moyer/105963045,phone:null},{name:Gintaras Batura,title:Senior Application Architect and Developer,email:g*****@accutel.com,firstName:Gintaras,lastName:Batura,companyName:null,seoPath:gintaras-batura/176706223,phone:null},{name:Loretta Gauthier,title:Sales Representative,email:l*****@accutel.com,firstName:Loretta,lastName:Gauthier,companyName:null,seoPath:loretta-gauthier/21030848,phone:null},{name:Sylvie Gelineau,title:Bilingual Customer Service Representative,email:s*****@accutel.com,firstName:Sylvie,lastName:Gelineau,companyName:null,seoPath:sylvie-gelineau/724756320,phone:null},{name:Priyanka Sritharan,title:Senior Operator,email:p*****@accutel.com,firstName:Priyanka,lastName:Sritharan,companyName:null,seoPath:priyanka-sritharan/771576208,phone:null},{name:Jackie Wilson,title:Inside Sales Representative,email:j*****@accutel.com,firstName:Jackie,lastName:Wilson,companyName:null,seoPath:jackie-wilson/105940588,phone:null},{name:Bart Wozniak,title:Webcasting,email:b*****@accutel.com,firstName:Bart,lastName:Wozniak,companyName:null,seoPath:bart-wozniak/121029084,phone:null}
41.0	Adapt41	Accuvoice Inc.	http://www.accuvoice.com	Telecommunications	$1 - 10M	Northbrook, Illinois, United States	http://www.accuvoice.com	25 - 100	Accuvoice Inc. is located at 343 Wainwright Drive,Northbrook,Illinois,United States. Accuvoice Inc. has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 10 people working at Accuvoice Inc. which includes  This includes . You can visit Accuvoice Inc. website	{name:Ramon Rosado,title:Controller,email:r*****@accuvoice.com,firstName:Ramon,lastName:Rosado,companyName:null,seoPath:ramon-rosado/176711992,phone:+1******72},{name:Donald Bugansky,title:Director of Business Development,email:d*****@accuvoice.com,firstName:Donald,lastName:Bugansky,companyName:null,seoPath:donald-bugansky/421695763,phone:+1******72},{name:Bob Vilsoet,title:Engineering Director,email:b*****@accuvoice.com,firstName:Bob,lastName:Vilsoet,companyName:null,seoPath:bob-vilsoet/103544561,phone:+1******72},{name:Ben Barreras,title:Western Region Manager,email:b*****@accuvoice.com,firstName:Ben,lastName:Barreras,companyName:null,seoPath:ben-barreras/335477668,phone:+1******72},{name:Van Vuong,title:Senior Software Engineer,email:v*****@accuvoice.com,firstName:Van,lastName:Vuong,companyName:null,seoPath:van-vuong/878216032,phone:+1******72},{name:Randy Schuster,title:Software Engineer,email:r*****@accuvoice.com,firstName:Randy,lastName:Schuster,companyName:null,seoPath:randy-schuster/352473664,phone:+1******72},{name:Jeff Gatwood,title:Senior Sales Engineer,email:j*****@accuvoice.com,firstName:Jeff,lastName:Gatwood,companyName:null,seoPath:jeff-gatwood/847041141,phone:+1******72},{name:Kyle Doan,title:Engineer,email:k*****@accuvoice.com,firstName:Kyle,lastName:Doan,companyName:null,seoPath:kyle-doan/428163982,phone:+1******72}
42.0	Adapt42	ACD Direct	http://www.acddirect.com	Telecommunications	$1 - 10M	Farmington, Utah, United States	http://www.acddirect.com	25 - 100	ACD Direct was founded in 2003 and is located at 1353 North 1075 West,Farmington,Utah,United States. ACD Direct has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 31 people working at ACD Direct which includes  This includes . You can visit ACD Direct website	{name:Ryan Kirby,title:Chief Operating Officer,email:r*****@acddirect.com,firstName:Ryan,lastName:Kirby,companyName:null,seoPath:ryan-kirby/138030252,phone:null},{name:Noah Rosales,title:Chief Executive Officer,email:n*****@acddirect.com,firstName:Noah,lastName:Rosales,companyName:null,seoPath:noah-rosales/360401303,phone:+1******99},{name:Bill Davis,title:Vice President,email:w*****@acddirect.com,firstName:Bill,lastName:Davis,companyName:null,seoPath:bill-davis/824565663,phone:+1******03},{name:Kyle Cluff,title:Community Outreach Director,email:k*****@acddirect.com,firstName:Kyle,lastName:Cluff,companyName:null,seoPath:kyle-cluff/692060123,phone:null},{name:Dolores Lobato,title:Director of Information Technology,email:d*****@acddirect.com,firstName:Dolores,lastName:Lobato,companyName:null,seoPath:dolores-lobato/825938735,phone:null},{name:Don Sherwood,title:Director of Software Engineering,email:d*****@acddirect.com,firstName:Don,lastName:Sherwood,companyName:null,seoPath:don-sherwood/644677983,phone:null},{name:Mike Thompson,title:Director of Contact Center,email:m*****@acddirect.com,firstName:Mike,lastName:Thompson,companyName:null,seoPath:mike-thompson/10234325,phone:null},{name:Jill Milleson,title:Account Manager,email:j*****@acddirect.com,firstName:Jill,lastName:Milleson,companyName:null,seoPath:jill-milleson/471978998,phone:null},{name:Diane Jordan,title:Senior Account Executive,email:d*****@acddirect.com,firstName:Diane,lastName:Jordan,companyName:null,seoPath:diane-jordan/15235889,phone:null}
43.0	Adapt43	Acecape Inc.	http://www.aceinnovative.com	Telecommunications		Paramus, New jersey, United States	http://www.aceinnovative.com	25 - 100	Acecape Inc. was founded in 1998 and is located at 210 Paramus Road,Paramus,New jersey,United States. Acecape Inc. has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 2 people working at Acecape Inc. which includes  This includes . You can visit Acecape Inc. website	{name:Jason Krautle,title:Independent Contractor,email:j*****@acedsl.com,firstName:Jason,lastName:Krautle,companyName:null,seoPath:jason-krautle/193794477,phone:+1******73},{name:Joshua Fried,title:Adjunct,email:c*****@acedsl.com,firstName:Joshua,lastName:Fried,companyName:null,seoPath:joshua-fried/829559787,phone:null}
45.0	Adapt45	ACI Communications	http://www.acicomms.com	Telecommunications	$10 - 50M	Kent,  Washington, United States	http://www.acicomms.com	25 - 100	ACI Communications was founded in 1999 and is located at 23307 66th Avenue South,Kent, Washington,United States. ACI Communications has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 10 people working at ACI Communications which includes  This includes . You can visit ACI Communications website	{name:Robert Li,title:Vice President of Sales and Business Development,email:r*****@acicomms.com,firstName:Robert,lastName:Li,companyName:null,seoPath:robert-li/118116908,phone:null},{name:Howard Carter,title:Director of Product Management,email:h*****@acicomms.com,firstName:Howard,lastName:Carter,companyName:null,seoPath:howard-carter/764778121,phone:+1******01},{name:Steve Hiatt,title:Senior Director of Product Management,email:s*****@acicomms.com,firstName:Steve,lastName:Hiatt,companyName:null,seoPath:steve-hiatt/596003679,phone:null},{name:Eric Walton,title:Southwest Technical Sales Manager,email:e*****@acicomms.com,firstName:Eric,lastName:Walton,companyName:null,seoPath:eric-walton/817180433,phone:+1******70},{name:Aaron Davis,title:Eastern Regional Sales Manager,email:a*****@acicomms.com,firstName:Aaron,lastName:Davis,companyName:null,seoPath:aaron-davis/996241227,phone:null},{name:Lee Evans,title:Engineering tech,email:l*****@acicomms.com,firstName:Lee,lastName:Evans,companyName:null,seoPath:lee-evans/760565492,phone:null},{name:Ethan Lee,title:President,email:e*****@acicomms.com,firstName:Ethan,lastName:Lee,companyName:null,seoPath:ethan-lee/285050760,phone:null}
46.0	Adapt46	Acision	http://www.acision.com	Telecommunications	$500M - 1B	Gurgaon, Haryana, India	http://www.acision.com	1K - 10K	Acision is located at Vatika Towers Ground Floor Block-B,Gurgaon,Haryana,India. Acision has an estimated 1K - 10K employees and an estimated annual revenue of more than $500M - 1B. Adapt has contact details of 35 people working at Acision which includes  This includes . You can visit Acision website	{name:Ian Rennie,title:Chief Technology Officer,email:i*****@acision.com,firstName:Ian,lastName:Rennie,companyName:null,seoPath:ian-rennie/985373909,phone:+9******18},{name:Glen Murray,title:Senior Vice President and General Manager Europe and Russia,email:g*****@acision.com,firstName:Glen,lastName:Murray,companyName:null,seoPath:glen-murray/4980846,phone:+9******18},{name:Sam Dibas,title:Vice President, Global Support and Managed Services,email:s*****@acision.com,firstName:Sam,lastName:Dibas,companyName:null,seoPath:sam-dibas/329411287,phone:+9******18},{name:Lindsay Miller,title:Vice President ICT,email:l*****@acision.com,firstName:Lindsay,lastName:Miller,companyName:null,seoPath:lindsay-miller/426803084,phone:+9******18},{name:Anders Pals,title:Vice President of Sales,email:a*****@acision.com,firstName:Anders,lastName:Pals,companyName:null,seoPath:anders-pals/230294984,phone:+9******18},{name:Maarten Schrier,title:Vice President Finance,email:m*****@acision.com,firstName:Maarten,lastName:Schrier,companyName:null,seoPath:maarten-schrier/992485513,phone:+9******18},{name:David Keeling,title:Vice President Global Delivery,email:d*****@acision.com,firstName:David,lastName:Keeling,companyName:null,seoPath:david-keeling/85487263,phone:+9******18},{name:David Frail,title:Market Development Director,email:d*****@acision.com,firstName:David,lastName:Frail,companyName:null,seoPath:david-frail/755285590,phone:+4******66},{name:Peter Louis,title:Director Personalwesen Accounts Payable and SW Asia,email:p*****@acision.com,firstName:Peter,lastName:Louis,companyName:null,seoPath:peter-louis/282785671,phone:+9******18}
47.0	Adapt47	ACN	http://www.acnrep.acnibo.com	Telecommunications	$250 - 500M	Scottsdale, Arizona, United States	http://www.acnrep.acnibo.com	1K - 10K	ACN was founded in 1993 and is located at 5768 North Scottsdale Road,Scottsdale,Arizona,United States. ACN has an estimated 1K - 10K employees and an estimated annual revenue of more than $250 - 500M. Adapt has contact details of 483 people working at ACN which includes  This includes . You can visit ACN website	{name:Eric Standlee,title:Principal,email:e*****@acnrep.com,firstName:Eric,lastName:Standlee,companyName:null,seoPath:eric-standlee/630522800,phone:+1******16},{name:Adrian Ferguson,title:President,email:a*****@acnrep.com,firstName:Adrian,lastName:Ferguson,companyName:null,seoPath:adrian-ferguson/870917366,phone:+1******85},{name:Shannon Younce,title:Independent Business Owner,email:s*****@acnrep.com,firstName:Shannon,lastName:Younce,companyName:null,seoPath:shannon-younce/810881193,phone:+1******85},{name:Kenneth Jones,title:Business Owner,email:k*****@acnrep.com,firstName:Kenneth,lastName:Jones,companyName:null,seoPath:kenneth-jones/221417286,phone:+1******85},{name:Carolina Kotevski,title:Independant Business Owner,email:c*****@acnrep.com,firstName:Carolina,lastName:Kotevski,companyName:null,seoPath:carolina-kotevski/888613387,phone:+1******85},{name:Chris Moody,title:Owner,email:c*****@acnrep.com,firstName:Chris,lastName:Moody,companyName:null,seoPath:chris-moody/558916617,phone:+1******85},{name:Dominic Denis,title:Independant Business owner,email:d*****@acnrep.com,firstName:Dominic,lastName:Denis,companyName:null,seoPath:dominic-denis/831826736,phone:+1******85},{name:Clifford Crawford,title:Independent Business Owner,email:c*****@acnrep.com,firstName:Clifford,lastName:Crawford,companyName:null,seoPath:clifford-crawford/92854355,phone:+1******85},{name:Adam Tancredi,title:President/Owner,email:a*****@acnrep.com,firstName:Adam,lastName:Tancredi,companyName:null,seoPath:adam-tancredi/541081295,phone:+1******85}
48.0	Adapt48	Lkn Communications Inc.	http://www.acn.com	Telecommunications	$500M - 1B	Concord, California, United States	http://www.acn.com	1K - 10K	Lkn Communications Inc. was founded in 1993 and is located at 1000 Progress Place,Concord,California,United States. Lkn Communications Inc. has an estimated 1K - 10K employees and an estimated annual revenue of more than $500M - 1B. Adapt has contact details of 190 people working at Lkn Communications Inc. which includes  This includes . You can visit Lkn Communications Inc. website	{name:Aria Parker,title:Independent Business Owner,email:a*****@acninc.com,firstName:Aria,lastName:Parker,companyName:null,seoPath:aria-parker/273458206,phone:+1******00},{name:Radiance Bowden,title:ACN Independent Business Owner,email:r*****@acninc.com,firstName:Radiance,lastName:Bowden,companyName:null,seoPath:radiance-bowden/197982081,phone:+1******00},{name:Isiah Jones,title:Independent Business Owner,email:i*****@acninc.com,firstName:Isiah,lastName:Jones,companyName:null,seoPath:isiah-jones/228027223,phone:+1******00},{name:Pastor Walker,title:Independent Business Owner,email:p*****@acninc.com,firstName:Pastor,lastName:Walker,companyName:null,seoPath:pastor-walker/456888851,phone:+1******00},{name:Fredy Perez,title:Independent Business Owner,email:f*****@acninc.com,firstName:Fredy,lastName:Perez,companyName:null,seoPath:fredy-perez/80110111,phone:+1******00},{name:Daphne Mckee,title:Business Owner,email:d*****@acninc.com,firstName:Daphne,lastName:Mckee,companyName:null,seoPath:daphne-mckee/732892011,phone:+1******00},{name:Prince Lee,title:Business Owner,email:p*****@acninc.com,firstName:Prince,lastName:Lee,companyName:null,seoPath:prince-lee/723744489,phone:+1******00},{name:Aj Henning,title:Independent Business Owner,email:a*****@acninc.com,firstName:Aj,lastName:Henning,companyName:null,seoPath:aj-henning/434041703,phone:+1******00},{name:Delwander Brewer,title:Independent Business Owner,email:d*****@acninc.com,firstName:Delwander,lastName:Brewer,companyName:null,seoPath:delwander-brewer/119563686,phone:+1******00}
52.0	Adapt52	ACTEL	http://www.actelme.com	Telecommunications	$10 - 50M	Beirut,  Beyrouth, Lebanon	http://www.actelme.com	25 - 100	ACTEL was founded in 1998 and is located at Actel Group-Lebanon 8th floor PG 1776 Building Boulevard Sin El Fil Dekwaneh Dekwaneh P O Box 55161 Beirut-Lebanon,Beirut, Beyrouth,Lebanon. ACTEL has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 8 people working at ACTEL which includes  This includes . You can visit ACTEL website	{name:Edward Aoun,title:Chief Executive Officer,email:e*****@actelme.com,firstName:Edward,lastName:Aoun,companyName:null,seoPath:edward-aoun/16148111,phone:+1******00},{name:Georges Nader,title:Chief Executive Officer,email:g*****@actelme.com,firstName:Georges,lastName:Nader,companyName:null,seoPath:georges-nader/444653293,phone:+1******00},{name:A Farouk,title:Project Manager,email:a*****@actelme.com,firstName:A,lastName:Farouk,companyName:null,seoPath:a-farouk/654590888,phone:+1******00},{name:Sarkis Farah,title:Head of Information Technology,email:s*****@actelme.com,firstName:Sarkis,lastName:Farah,companyName:null,seoPath:sarkis-farah/451562204,phone:+1******00},{name:Mariane Ouais,title:Business Relations Executive,email:m*****@actelme.com,firstName:Mariane,lastName:Ouais,companyName:null,seoPath:mariane-ouais/826581752,phone:+1******00},{name:Roland Salim,title:Senior Web Developer,email:r*****@actelme.com,firstName:Roland,lastName:Salim,companyName:null,seoPath:roland-salim/985738109,phone:+1******00},{name:Georgette Obeid,title:Business Relations Team Leader,email:g*****@actelme.com,firstName:Georgette,lastName:Obeid,companyName:null,seoPath:georgette-obeid/816975686,phone:+1******00}
53.0	Adapt53	Actelis Networks	http://www.actelis.com	Telecommunications	$10 - 50M	Fremont, California, United States	http://www.actelis.com	100 - 250	Actelis Networks was founded in 1998 and is located at 6150 Stevenson Boulevard,Fremont,California,United States. Actelis Networks has an estimated 100 - 250 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 65 people working at Actelis Networks which includes  This includes . You can visit Actelis Networks website	{name:Tuvia Barlev,title:Co-Founder, Chairman and Chief Executive Officer,email:t*****@actelis.com,firstName:Tuvia,lastName:Barlev,companyName:null,seoPath:tuvia-barlev/667035412,phone:+1******45},{name:Yoav Efron,title:Chief Financial Officer,email:y*****@actelis.com,firstName:Yoav,lastName:Efron,companyName:null,seoPath:yoav-efron/200080219,phone:+1******45},{name:Michal Winkler,title:Vice President, Product Marketing,email:m*****@actelis.com,firstName:Michal,lastName:Winkler,companyName:null,seoPath:michal-winkler/591387847,phone:+1******45},{name:Michal Solomon,title:Senior Director of Product Marketing,email:m*****@actelis.com,firstName:Michal,lastName:Solomon,companyName:null,seoPath:michal-solomon/812088254,phone:+1******45},{name:Doug Nelson,title:Director of Sales,email:d*****@actelis.com,firstName:Doug,lastName:Nelson,companyName:null,seoPath:doug-nelson/650237140,phone:+1******45},{name:Yaffa Baer,title:Purchasing Manager,email:y*****@actelis.com,firstName:Yaffa,lastName:Baer,companyName:null,seoPath:yaffa-baer/227225470,phone:+1******79},{name:Vlad Radchenko,title:Manager, Information Technology,email:v*****@actelis.com,firstName:Vlad,lastName:Radchenko,companyName:null,seoPath:vlad-radchenko/221492134,phone:+1******45},{name:Caron Shkedy,title:Vice President Marketing and Channel Development,email:c*****@actelis.com,firstName:Caron,lastName:Shkedy,companyName:null,seoPath:caron-shkedy/271704526,phone:+1******05},{name:Charles Clawson,title:Associate Vice President,email:c*****@actelis.com,firstName:Charles,lastName:Clawson,companyName:null,seoPath:charles-clawson/977158873,phone:+1******45}
54.0	Adapt54	Actify, LLC subsidiary of Brightpoint	http://www.actifywireless.com	Telecommunications	$250 - 500M	Indianapolis, Indiana, United States	http://www.actifywireless.com	1K - 10K	Actify, LLC subsidiary of Brightpoint is located at 7635 Interactive Way Suite 200,Indianapolis,Indiana,United States. Actify, LLC subsidiary of Brightpoint has an estimated 1K - 10K employees and an estimated annual revenue of more than $250 - 500M. Adapt has contact details of 15 people working at Actify, LLC subsidiary of Brightpoint which includes  This includes . You can visit Actify, LLC subsidiary of Brightpoint website	{name:Dennis Doepker,title:Director, Consumer Activations,email:d*****@actifywireless.com,firstName:Dennis,lastName:Doepker,companyName:null,seoPath:dennis-doepker/183334555,phone:+1******44},{name:Willie Mclendon,title:Account Manager,email:w*****@actifywireless.com,firstName:Willie,lastName:Mclendon,companyName:null,seoPath:willie-mclendon/96993788,phone:+1******91},{name:Jeremy Ritter,title:Regional Sales Manager,email:j*****@actifywireless.com,firstName:Jeremy,lastName:Ritter,companyName:null,seoPath:jeremy-ritter/438827199,phone:+1******30},{name:Sheryl Racey,title:Account Manager,email:s*****@actifywireless.com,firstName:Sheryl,lastName:Racey,companyName:null,seoPath:sheryl-racey/627550353,phone:+1******00},{name:Matthew Lucas,title:Manager, Regional Sales,email:m*****@actifywireless.com,firstName:Matthew,lastName:Lucas,companyName:null,seoPath:matthew-lucas/998631533,phone:+1******30},{name:Bill Foley,title:East Regional Manager,email:b*****@actifywireless.com,firstName:Bill,lastName:Foley,companyName:null,seoPath:bill-foley/691316290,phone:+1******30},{name:Wells Wakefield,title:Account Executive,email:w*****@actifywireless.com,firstName:Wells,lastName:Wakefield,companyName:null,seoPath:wells-wakefield/557164614,phone:+1******30},{name:William Graf,title:Business Development Account Executive,email:w*****@actifywireless.com,firstName:William,lastName:Graf,companyName:null,seoPath:william-graf/525031394,phone:+1******30},{name:Jarrod Prather,title:Certified Business Dealer for Sprint,email:j*****@actifywireless.com,firstName:Jarrod,lastName:Prather,companyName:null,seoPath:jarrod-prather/267105138,phone:+1******30}
55.0	Adapt55	Actiontec	http://www.actiontec.com	Telecommunications	$100 - 250M	Sunnyvale, California, United States	http://www.actiontec.com	250 - 1000	Actiontec was founded in 1993 and is located at 760 North Mary Avenue,Sunnyvale,California,United States. Actiontec has an estimated 250 - 1000 employees and an estimated annual revenue of more than $100 - 250M. Adapt has contact details of 124 people working at Actiontec which includes  This includes . You can visit Actiontec website	{name:Brian Paul,title:Chief Financial Officer,email:b*****@actiontec.com,firstName:Brian,lastName:Paul,companyName:null,seoPath:brian-paul/60483526,phone:null},{name:Dean Chang,title:Chief Executive Officer,email:d*****@actiontec.com,firstName:Dean,lastName:Chang,companyName:null,seoPath:dean-chang/745870806,phone:null},{name:Brian Henrichs,title:President,email:b*****@actiontec.com,firstName:Brian,lastName:Henrichs,companyName:null,seoPath:brian-henrichs/599659605,phone:null},{name:Ian Robin,title:European General Manager,email:i*****@actiontec.com,firstName:Ian,lastName:Robin,companyName:null,seoPath:ian-robin/691574276,phone:null},{name:Chuong Vu,title:Vice President of Software Engineering,email:c*****@actiontec.com,firstName:Chuong,lastName:Vu,companyName:null,seoPath:chuong-vu/910246195,phone:null},{name:Mike Jiang,title:Procurement Manager,email:m*****@actiontec.com,firstName:Mike,lastName:Jiang,companyName:null,seoPath:mike-jiang/870882809,phone:+1******21},{name:Betty Cheng,title:Inventory Control/planning Manager,email:b*****@actiontec.com,firstName:Betty,lastName:Cheng,companyName:null,seoPath:betty-cheng/403190982,phone:+1******13},{name:Peter Ferrigno,title:Country Manager-Australia and New Zealand,email:p*****@actiontec.com,firstName:Peter,lastName:Ferrigno,companyName:null,seoPath:peter-ferrigno/851331582,phone:null},{name:Nancy Chang,title:Strategic Alliance Manager,email:n*****@actiontec.com,firstName:Nancy,lastName:Chang,companyName:null,seoPath:nancy-chang/812581112,phone:null}
61.0	Adapt61	Adams County Communication Center	http://www.adcom911.org	Telecommunications	$1 - 10M	Commerce City, Colorado, United States	http://www.adcom911.org	25 - 100	Adams County Communication Center was founded in 1974 and is located at 7321 Birch Street,Commerce City,Colorado,United States. Adams County Communication Center has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 15 people working at Adams County Communication Center which includes  This includes . You can visit Adams County Communication Center website	{name:Mike Brunswig,title:Information Technology Manager,email:m*****@adcom911.org,firstName:Mike,lastName:Brunswig,companyName:null,seoPath:mike-brunswig/618769212,phone:+1******35},{name:Lee Widhalm,title:CAD Administrator,email:l*****@adcom911.org,firstName:Lee,lastName:Widhalm,companyName:null,seoPath:lee-widhalm/871489260,phone:null},{name:Candice Dow,title:Administrative Specialist,email:c*****@adcom911.org,firstName:Candice,lastName:Dow,companyName:null,seoPath:candice-dow/311313718,phone:null},{name:Amy Buch,title:Law Enforcement Operations Manager,email:a*****@adcom911.org,firstName:Amy,lastName:Buch,companyName:null,seoPath:amy-buch/967189144,phone:null},{name:Kandi Gonzalez,title:Police and Fire Dispatcher,email:k*****@adcom911.org,firstName:Kandi,lastName:Gonzalez,companyName:null,seoPath:kandi-gonzalez/431740369,phone:null},{name:Katelyn Bridgeman,title:911 Operator,email:k*****@adcom911.org,firstName:Katelyn,lastName:Bridgeman,companyName:null,seoPath:katelyn-bridgeman/864364660,phone:null},{name:Jon Williams,title:Wireless Systems Technician,email:j*****@adcom911.org,firstName:Jon,lastName:Williams,companyName:null,seoPath:jon-williams/584504742,phone:null},{name:Mike Otto,title:Network Engineer,email:m*****@adcom911.org,firstName:Mike,lastName:Otto,companyName:null,seoPath:mike-otto/80552498,phone:null},{name:Iva Connor,title:System Administrator, 911 Dispatcher, Lead Fire Trainer,email:i*****@adcom911.org,firstName:Iva,lastName:Connor,companyName:null,seoPath:iva-connor/762306432,phone:null}
